Nummer;Behandlingsaktivitet;KLE Hovedgruppe;KLE Gruppe;KLE niveau 3
54;Behandling af personoplysninger i forbindelse med kommunens arbejdsmiljø;87. Kommunens arbejdsmiljø;87. 11. Unge under 18 år;87.11.00. Unge under 18 år i almindelighed
54;Behandling af personoplysninger i forbindelse med kommunens arbejdsmiljø;87. Kommunens arbejdsmiljø;87. 12. Lægeundersøgelser mv.;87.12.00. Lægeundersøgelser mv. i almindelighed
54;Behandling af personoplysninger i forbindelse med kommunens arbejdsmiljø;87. Kommunens arbejdsmiljø;87. 12. Lægeundersøgelser mv.;87.12.04. Helbredskontrol ved natarbejde
54;Behandling af personoplysninger i forbindelse med kommunens arbejdsmiljø;87. Kommunens arbejdsmiljø;87. 15. Psykisk arbejdsmiljø;87.15.00. Psykisk arbejdsmiljø i almindelighed
54;Behandling af personoplysninger i forbindelse med kommunens arbejdsmiljø;87. Kommunens arbejdsmiljø;87. 20. Røg- og nikotinfri miljøer;87.20.00. Røg- og nikotinfri miljøer i almindelighed
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.00. Naturbeskyttelse i almindelighed
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.02. Beskyttelseslinjer
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.08. Beskyttede naturtyper mv.
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.09. Beskyttelse af plante- og dyrearter
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.10. Fredning
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.11. Naturpleje og sandflugtsbekæmpelse
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.12. Naturforvaltning
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.13. Naturovervågning
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.15. Offentlighedens adgang til naturen
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.16. Anlæg i det åbne land
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.18. Internationale naturbeskyttelsesområder
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 05. Naturbeskyttelse;01.05.25. Fortidsminder og sten- og jorddiger
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 24. Kystbeskyttelse;01.24.00. Kystbeskyttelse i almindelighed
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 24. Kystbeskyttelse;01.24.04. Kommunale fællesprojekter om kystbeskyttelse
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 24. Kystbeskyttelse;01.24.08. Tilladelse til kystbeskyttelse
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 24. Kystbeskyttelse;01.24.12. Ekspropriation ved kystbeskyttelse
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 24. Kystbeskyttelse;01.24.14. Kystbeskyttelsesforanstaltninger uden tilladelse
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 24. Kystbeskyttelse;01.24.16. Badebroer og bådebroer
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 24. Kystbeskyttelse;01.24.20. Risikostyringsplan, oversvømmelse ved kyster
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 30. Klimaindsats;01.30.00. Klimaindsats i almindelighed
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 30. Klimaindsats;01.30.10. Klimahandleplaner
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 35. Naturskader;01.35.00. Naturskader i almindelighed
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;01. Fysisk planlægning og naturbeskyttelse;01. 35. Naturskader;01.35.05. Køb af oversvømmelsestruede grunde
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 00. Miljøbeskyttelse;09.00.00. Miljøbeskyttelse i almindelighed
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 00. Miljøbeskyttelse;09.00.02. Vandmiljøplanens overvågningsprogram (NOVA)
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 00. Miljøbeskyttelse;09.00.06. Vandplaner og kommunale vandhandleplaner efter miljømålsloven
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 00. Miljøbeskyttelse;09.00.07. Vandområdeplanlægning
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 00. Miljøbeskyttelse;09.00.08. Miljøskade
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 00. Miljøbeskyttelse;09.00.12. Miljøtilsynsplaner
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.00. Godkendelsespligtige listevirksomheder i almindelighed
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.01. (A) Forarbejdning og overfladebehandling af jern, stål og metal mv.
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.02. (B) Forarbejdning af visse råstoffer mv.
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.03. (C) Indvinding og behandling af mineralolie, mineralolieprodukter og naturgas mv.
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.04. (D) Kemisk og biologisk fabrikation mv.
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.05. (E) Oparbejdning af vegetabilske råvarer mv.
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.06. (F) Oparbejdning af animalske råvarer
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.08. (G) Kraft- og varmeproduktion
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.09. (H) Flyvepladser og motorsportsbaner
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.11. (J) Anden godkendelsespligtig listevirksomhed
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.15. (I) Dambrug og havbrug
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 02. Godkendelsespligtige listevirksomheder;09.02.16. (K) Nyttiggørelse og bortskaffelse af affald
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 04. Miljøinvesteringer;09.04.00. Miljøinvesteringer i almindelighed
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 04. Miljøinvesteringer;09.04.01. Projektbeskrivelse/forhåndsvurdering, støtte til miljøforbedrende investeringer
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 04. Miljøinvesteringer;09.04.05. Kortlægning mv. af husdyrgødningsmængde
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 05. Beskyttelse af havmiljøet;09.05.01. Sanering af kyststrækninger
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 05. Beskyttelse af havmiljøet;09.05.02. Forureningsbekæmpelse i havne
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 08. Beskyttelse af jord og grundvand;09.08.00. Beskyttelse af jord og grundvand i almindelighed
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 08. Beskyttelse af jord og grundvand;09.08.03. Olietanke med et rumindhold under 6000 l, olieforureninger og forsikringspligt
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 08. Beskyttelse af jord og grundvand;09.08.05. Forureningskortlægning og ændret arealanvendelse
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 08. Beskyttelse af jord og grundvand;09.08.06. Undersøgelses- og afværgeindsats, jordforurening
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 08. Beskyttelse af jord og grundvand;09.08.07. Værditabsordning for boligejere mv., jordforurening
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 08. Beskyttelse af jord og grundvand;09.08.08. Påbud til forurenere mv., jordforurening
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 08. Beskyttelse af jord og grundvand;09.08.09. Tilsyn med kortlagte arealer
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 08. Beskyttelse af jord og grundvand;09.08.13. Områdeklassificering
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 08. Beskyttelse af jord og grundvand;09.08.15. Bortskaffelse og anvendelse af jord
55;Behandling af personoplysninger i forbindelse med naturbeskyttelse, kystbeskyttelse, miljøbeskyttelse, klimaindsats og skadedyrsbekæmpelse;09. Miljøbeskyttelse;09. 08. Beskyttelse af jord og grundvand;09.08.20. Grundvandsovervågning
